sentence_id,1-gram_add1,1-gram_addk,1-gram_tokentype,2-gram_add1,2-gram_addk,2-gram_tokentype,3-gram_add1,3-gram_addk,3-gram_tokentype,4-gram_add1,4-gram_addk,4-gram_tokentype
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,1.595249384394213e-257,1.6514418094126746e-256,0.0,1.8302479819719402e-279,8.692890167557595e-262,5.2e-322,2.166723137958838e-300,6.814134184077596e-284,2.207349138372e-311,4.623902964126542e-307,2.1793313136561264e-291,7.7124281843679e-310
109,8.823201518374124e-95,2.3801176287816283e-94,1.4034319984143117e-116,3.7813434975037337e-103,1.7594482932074456e-97,5.3055141564405684e-114,1.2601387478551222e-108,4.945771352438274e-103,1.1629745188744623e-110,1.7254187293907018e-109,6.951286957268982e-104,8.630185337296259e-110
110,2.227493632743153e-214,9.651886444929411e-214,1.5973944544260659e-264,3.2247947252665e-240,8.12185097294515e-228,1.0461357253478185e-259,9.083353387758288e-246,1.2831791147154293e-233,7.464851754401611e-249,1.0149968042184065e-246,1.3348779701199605e-234,3.8077261718104013e-247
111,3.451313945369901e-187,1.0399844670112234e-186,9.124682168989268e-229,4.052727060889029e-198,2.540219485148563e-186,1.6225891036310227e-220,3.3036952392392618e-208,4.9840853635788085e-197,3.087832991009715e-213,3.065015877277559e-212,1.9075654153534063e-201,2.7210964153021624e-213
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2.2809713310598072e-278,4.346628529453137e-278,0.0,7.481303242354917e-302,7.14049729458563e-286,0.0,7.74791468881e-312,1.6061892300359365e-296,3.0161426e-316,1.75652981106e-313,3.3998129627745166e-298,6.869776574e-314
114,8.812217651987842e-84,3.0681942067605587e-83,1.3430904465386275e-108,4.081324976551744e-90,2.4354067459457023e-84,5.554757546308185e-107,2.7485420092716694e-96,1.680075471388292e-90,1.4538996399882924e-102,6.468184422505477e-100,2.9850460614802825e-94,9.592820669566245e-103
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,1.7449437386248257e-168,2.1826814074502594e-167,2.4012008980141932e-228,2.0801136045484528e-197,1.3514098295287623e-185,3.2135315613019583e-223,3.1565076450414496e-212,1.2451015294852622e-201,1.3142451502671402e-217,2.4366718969746932e-213,8.3424222468004e-203,7.71317340800853e-214
118,9.111922053713463e-168,6.6273103717723475e-167,2.0612633147847167e-212,8.267148986115296e-186,3.7950050853510244e-175,5.40323255541201e-207,9.92713409895475e-197,9.604021619936183e-187,2.257844763508689e-201,1.667774756904734e-198,1.1273425996735522e-188,2.8822724169394054e-199
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,3.5892783418307715e-80,2.673892617957383e-79,1.7167638071031834e-112,3.392993502028238e-94,3.3017555088060467e-88,1.9252470551816184e-109,1.8091911652616053e-103,6.581060536260594e-98,1.5634589658026506e-106,1.3182890821322962e-105,3.9173595954570674e-100,4.515224067465203e-106
121,8.13890001254268e-140,2.0912342113909755e-139,1.3552802591155793e-172,9.550164538276454e-152,6.088590532753742e-143,1.887181154447122e-167,7.29093692135391e-160,1.1725286839301235e-151,7.120963393920603e-164,3.074298783357521e-161,4.0100114576690395e-153,1.0382858006619118e-161
122,9.840086558969658e-160,1.280160650145781e-159,1.0105122320857152e-184,1.3924139260173338e-166,1.0316981336439972e-157,2.267666457313137e-179,6.075385938494515e-172,2.089437267282319e-163,2.093576390305101e-174,1.5316526134863697e-172,6.070796844566674e-164,1.0213013321878754e-172
123,2.0139730213146292e-220,9.24530884395292e-220,1.8984930711537766e-276,9.803621967844518e-246,5.341340453420011e-232,1.4069250656330863e-269,1.3648360921760262e-255,1.3409031169576019e-242,1.917860208862287e-260,1.1361215392550742e-257,5.597140482876202e-245,5.998002939996569e-259
124,2.3623659105384432e-286,1.978368256110847e-286,0.0,2.91492979565165e-305,4.337784110736974e-289,0.0,5.766089187e-314,5.277730227407497e-298,7.197726e-318,6.18494093e-316,3.522688526849834e-300,7.8638764e-317
125,8.00336728231735e-49,2.5914235253287935e-48,1.4369205611359567e-64,6.054976535695667e-57,1.600392641977063e-53,4.487075990698008e-63,1.128299092869582e-60,2.0339970511357657e-57,3.672051675285351e-62,2.8384179884077625e-61,5.8843335427148086e-58,1.892648533578645e-61
126,4.111912346797198e-59,1.3660065354898312e-58,9.25130969347709e-73,1.3336357933117137e-65,7.70133510833819e-62,1.6011077445634224e-71,3.247993980612843e-68,1.2601778486512833e-64,5.323733968082763e-69,1.0846763225949095e-68,5.059453074813626e-65,1.0846763225949095e-68
127,1.6966658081217753e-21,4.741787185249381e-21,1.1868250086615883e-28,6.651581694900849e-26,2.988976341599836e-24,1.4593508318149905e-28,2.0420353917273247e-27,9.173918704426695e-26,3.78626050204121e-28,6.81610157752127e-28,3.679615891094895e-26,6.81610157752127e-28
128,1.169513725524959e-29,2.252415083964025e-29,1.1030864247280918e-36,4.9279284268589506e-33,4.5245183572649616e-31,4.689912822336622e-36,7.78444976072237e-35,7.849590226876642e-33,1.304763075479269e-35,2.6039493933343977e-35,3.161944000332464e-33,1.9531529130661814e-35
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,4.1267825398039505e-27,5.7817938948618044e-27,9.447658430440404e-29,2.4522563232860527e-27,6.761872283128606e-26,3.9738845370049344e-28,1.3630870844335439e-27,5.518345086747562e-26,1.3630870844335439e-27,6.81610157752127e-28,3.679615891094895e-26,6.81610157752127e-28
132,8.664349382797787e-37,1.6677610628172036e-36,9.05983587596873e-41,3.5622159658379013e-38,3.754194750243361e-36,3.676685026724324e-40,1.0177640681893116e-38,1.3899333259714348e-36,6.786420037691826e-39,5.0903125177643506e-39,9.271656376352638e-37,5.0903125177643506e-39
133,1.3935385063326273e-282,2.473368209579046e-281,0.0,0.0,2.029524994354e-311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,1.3030324498490473e-142,8.619003530078874e-142,1.2740914541883664e-180,2.8962541908478457e-157,4.937480274535795e-148,5.7714680016290895e-176,9.654214478430181e-166,5.6706205254980816e-157,2.6924412774094535e-171,1.1724083701321733e-168,3.4337673425172046e-160,7.013213436146103e-170
135,5.480942967071415e-232,3.076211292002963e-231,2.162906717399541e-300,4.8986816000425997e-256,1.349804974132854e-240,3.2647872200828175e-291,5.2084705523316696e-278,3.984226481103413e-264,2.108600515385801e-285,4.222195096447453e-280,2.1301173955721765e-266,5.40666510064794e-281
136,2.5189433865749265e-195,1.2483480071710488e-194,1.578945180505315e-244,1.430042557382004e-215,3.268400707680671e-203,1.675141967378491e-239,1.5920882164537117e-226,4.4618586125083317e-215,3.0200770470683755e-232,5.333825978807846e-228,1.026501104493447e-216,8.444053857860151e-229
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,2.138709178035937e-22,2.6304547312174458e-22,1.0031168885419442e-24,1.2093467483707036e-23,2.146498424422428e-22,3.502831961316882e-24,6.973553523962011e-24,1.8823075090895934e-22,6.973553523962011e-24,3.487117567059882e-24,1.2551169804524686e-22,3.487117567059882e-24
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,1.0287398876448313e-23,2.5915672496334116e-23,1.0498113721896044e-28,2.209683897751878e-27,5.546164688554286e-26,1.47558922977588e-28,1.3630870844335439e-27,5.518345086747562e-26,1.3630870844335439e-27,6.81610157752127e-28,3.679615891094895e-26,6.81610157752127e-28
141,4.40364001342226e-251,6.613213493441969e-250,0.0,6.742558211640024e-286,8.901652411938741e-270,3.6e-321,2.6505108759104337e-303,4.917522966188694e-288,4.67270804962535e-310,4.6010265847481065e-306,3.9617939040203224e-291,2.881360446785065e-307
142,5.58332546031839e-42,9.1473406018634e-42,1.0322340682000397e-48,3.179065329326346e-44,9.942105724658962e-42,1.7792678925305805e-47,5.831663074900631e-46,1.990258861213609e-43,2.4307304029918927e-46,1.9448377462129377e-46,7.968817645046871e-44,1.9448377462129377e-46
143,1.9344089261297255e-33,3.739328141931021e-33,1.1980015461556756e-40,3.029761233839574e-38,2.6640255243899873e-36,3.385817941818108e-40,1.0177640584698734e-38,1.3899332728978689e-36,5.7260419068024786e-39,5.0903125177643506e-39,9.271656376352638e-37,5.0903125177643506e-39
144,1.456910756845143e-32,1.2455485336636803e-32,1.022915226247289e-32,4.324672065184032e-31,1.6566999294863016e-29,1.1250093668777926e-31,2.66436099381068e-31,1.617808585971141e-29,2.66436099381068e-31,1.3323107070995444e-31,1.0787498947800922e-29,1.3323107070995444e-31
145,4.698186197759455e-276,2.3174057471370255e-275,0.0,4.532206968662175e-304,4.587925463246336e-286,0.0,5e-324,2.7339834672719218e-307,0.0,0.0,1.1633837680946e-311,0.0
146,1.041197567519905e-201,2.3024306789180917e-200,1.5788959153090904e-268,6.888774510841662e-226,1.2686183397414702e-211,2.424380990605808e-261,9.103180304184596e-243,1.4473950375352797e-229,3.705563258188736e-254,2.166699807142442e-248,1.0282059197363383e-235,1.1069392274724539e-251
147,3.028932177457768e-34,5.813473087346667e-34,1.0228777470317538e-40,7.10666539969189e-38,8.363484815248447e-36,7.073224170436375e-40,1.0176646091774684e-38,1.389661721999579e-36,5.08981502826887e-39,5.0903125177643506e-39,9.271656376352638e-37,5.0903125177643506e-39
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,9.342702689398049e-122,6.0777757879298976e-121,1.7020956809145821e-156,8.20667258221304e-136,1.791360720983464e-127,1.5755726215027378e-152,3.2764578971230816e-144,1.5619910306673273e-136,1.2457757412155299e-148,2.1050190582645232e-146,5.42310786795763e-139,2.927067821932601e-147
150,1.4647712621206919e-28,2.011719567479523e-28,9.808161847633258e-33,1.3530892860634819e-30,6.448227977483974e-29,3.704946886949313e-32,2.6633198210893787e-31,1.6165447964302985e-29,1.5986165962864081e-31,1.3323107070995444e-31,1.0787498947800922e-29,1.3323107070995444e-31
151,2.1508989028353298e-188,3.3524429941672385e-187,2.0068500502031774e-252,1.0641242069479931e-218,8.987791949080549e-206,6.472427537541017e-248,4.219549140017019e-233,3.5903788833309525e-221,1.1208598233059738e-239,2.0370797965878292e-235,8.815697032959715e-224,2.8227781964660306e-236
152,1.5098814383593615e-32,2.3649522198530067e-32,1.0237702199148781e-36,4.95238179086936e-34,3.82306814838139e-32,1.89280368551024e-35,7.806507006213386e-35,7.89405784953671e-33,4.4634769758523764e-35,2.603949393334397e-35,3.161944000332464e-33,1.9531529130661814e-35
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,2.3196807079832722e-32,6.742422283858323e-32,1.0819179341908904e-40,1.8634742668430878e-36,2.7228665235647316e-34,5.99781082976813e-40,2.034931498918033e-38,3.2412772755366684e-36,1.2722050852366394e-38,5.0893177332191554e-39,9.268033574212813e-37,3.393541678509567e-39
155,1.4640748053149447e-52,4.2325103287331216e-52,1.0561812317272305e-64,1.587103879913178e-57,3.417533589090619e-54,5.963099903161122e-64,1.2699523996081294e-60,2.423758251998392e-57,5.882544741649257e-62,2.8384179613014524e-61,5.8843333180259276e-58,1.5969222002069815e-61
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,1.838787494794175e-35,3.1120146146306526e-35,9.993043262967331e-41,9.080463646328064e-38,1.1161378404370613e-35,6.661580961546277e-40,1.5261986096136408e-38,2.3151979655506552e-36,7.156852925633118e-39,5.089815076885061e-39,9.26984462132062e-37,3.8177343883232635e-39
158,2.651672414516371e-257,8.913572254241144e-256,0.0,1.0357540109900632e-282,4.597988690782751e-266,1.42343756e-316,2.30879418970519e-298,4.7551138889668305e-283,4.594280752824886e-306,5.283851672165185e-302,3.736284307717379e-287,1.325873022324823e-303
159,1.1165994619727245e-74,3.2587361556829913e-74,1.0699119441112351e-92,3.7116455541091174e-82,2.3630150481955016e-77,8.790801449666392e-91,1.2333751864148328e-86,3.806624778755495e-82,2.8792646812329656e-88,3.094906128692357e-87,1.0957083600610449e-82,3.094906128692357e-87
160,1.534311519245447e-48,1.4942360309048368e-48,9.774336261756916e-53,3.447886054541213e-49,1.1978118185779777e-46,1.8445580266490188e-51,7.59999075727634e-50,3.501579063437713e-47,4.276039347522074e-50,3.8014811302051165e-50,2.3362115640712025e-47,3.8014811302051165e-50
161,9.601554249281259e-45,2.366505740516228e-44,1.2262201613135e-56,1.1159154105760914e-49,1.6020664066814182e-46,1.1076980112754055e-55,3.7018793913728006e-53,3.059877287331517e-50,6.427477148835839e-55,7.428394978417426e-54,6.845038277384128e-51,4.644108104726735e-54
162,1.345565246211756e-246,7.420955376847044e-246,1.85801800286e-312,2.9752590649160223e-267,2.7511450302414575e-251,1.7027594286161966e-304,1.2888650444163639e-285,1.057096845912857e-270,8.733077133698054e-295,9.421699608457081e-290,2.6918651715636974e-275,1.3317739116787794e-291
163,1.7987272888745382e-60,3.931243859890384e-60,8.832542050159746e-69,2.664277964467616e-63,6.092169269902174e-60,2.4232918329620217e-67,1.108648527461892e-64,2.5831117671696486e-61,2.913047407322986e-65,5.549204066395556e-65,1.725779443818928e-61,5.549204066395556e-65
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,3.178358928777875e-201,7.597285983002179e-201,9.428421658408257e-241,2.2526839994391e-215,1.400386445148083e-203,1.4164350514645146e-235,4.053787869894604e-223,6.010153758237848e-212,8.172906615172582e-227,1.8193680934917372e-224,2.101248001570485e-213,4.267061882838662e-225
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,2.9430615188068222e-31,4.966136877206832e-31,9.952774671189646e-37,9.19009056983733e-33,8.57586929512231e-31,5.639872555247375e-36,5.181565526664098e-35,4.69519759883276e-33,2.712126974078144e-35,2.604203884088242e-35,3.162561989973885e-33,2.604203884088242e-35
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,9.307079493144023e-41,1.623448814879379e-40,8.48798929703895e-45,6.532751932194712e-41,1.700449144207978e-38,1.071873894288927e-43,1.988014322054976e-42,4.069286377234608e-40,5.595116147929042e-43,9.949789909625391e-43,2.7181636987254877e-40,9.949789909625391e-43
171,1.1066190882190424e-280,5.299257362243031e-280,0.0,1.16841650856373e-309,7.548987421659054e-293,0.0,1e-323,5.371385691534463e-308,0.0,0.0,8.610142011678437e-309,0.0
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,1.0085094566990696e-152,4.87881237841312e-152,1.8717521855400115e-192,3.961728980069319e-166,3.62197286403636e-156,3.272031953773528e-188,6.427400047824677e-178,9.881037896019384e-169,4.703191974960534e-183,1.3151416225497432e-179,1.4459781587545373e-170,2.3144844489960434e-180
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,1.6585207988554127e-22,2.7940257376752947e-22,1.0284190706241084e-24,7.078250937084753e-23,1.768664188902703e-21,5.426746087486975e-24,1.0454199190470806e-23,3.133503637737988e-22,4.183927661305407e-24,3.4867767952855185e-24,1.2548717206614668e-22,2.6153381752949115e-24
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,6.14725920649747e-241,3.4981670313754345e-239,0.0,4.383121178000815e-273,2.6758424624413202e-254,0.0,4.065727742505976e-301,6.239282939059678e-284,7.31494e-319,6.42080372507113e-310,8.90201734059109e-294,1.18845147e-315
178,7.781045323229372e-210,2.9627790003786926e-209,2.3230096551512337e-260,8.62712394408672e-230,7.411628736773953e-217,2.183404414946052e-253,9.313404136020088e-240,2.238538616094486e-227,1.1221299006496664e-244,2.3342153546253084e-242,2.944857154287863e-230,2.8167265738516277e-243
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,4.053840760446768e-74,8.107097020264184e-74,1.1751567354168322e-88,3.27056028192871e-82,3.7056831592001944e-78,3.2069638750543973e-87,4.745886750132271e-83,9.327240582976176e-79,2.6713876191814822e-83,1.5831992452547587e-83,3.7367308866682393e-79,1.1875154815792573e-83
182,1.1313470881644494e-57,1.6498456474289178e-57,1.0501898032581744e-68,8.933690512815641e-62,2.227237286951316e-58,5.1191392856956964e-67,5.5205645985049615e-64,1.6226306001160175e-60,4.200221200973344e-65,5.544868750718686e-65,1.7230852813541895e-61,3.236877531163086e-65
183,1.9612689908434056e-163,5.990803060851858e-163,2.509794245928189e-208,5.297462506112781e-178,3.358071092844366e-167,1.0841953597033156e-200,1.188329831351047e-190,2.080569597947519e-180,1.7418844629058965e-195,2.870681248241456e-194,1.7691866576222003e-184,5.558389430155864e-196
184,1.9341691170485502e-61,4.779958454144904e-61,1.0267383514227115e-72,1.215642131182291e-66,4.463836612159501e-63,9.472963881317946e-72,2.166386919967496e-68,7.568448784110323e-65,3.6150459480227653e-69,1.0846763225949095e-68,5.059453074813626e-65,1.0846763225949095e-68
185,2.7046420665003306e-63,5.094774683285266e-63,1.0751925293244894e-76,3.5911994375655264e-70,1.7786817823143845e-66,2.6469035117718817e-75,4.231226148694016e-72,2.215375422241071e-68,7.378229892177177e-73,2.1201648213348504e-72,1.483275600942136e-68,2.1201648213348504e-72
186,1.6326789878396855e-111,5.6912008642431436e-111,1.3431327228111513e-140,7.737921085179372e-123,1.6051842490371064e-115,4.67814314088861e-137,3.531614232139193e-129,3.0050906097383993e-122,1.768425357004378e-132,9.600491349320922e-132,4.392796773677153e-125,8.863943726120518e-133
187,4.934399565692299e-66,6.970067142315386e-66,1.2053625521633788e-76,1.695239786084956e-70,6.177478379736395e-67,3.1065935158285596e-74,4.228752758723865e-72,2.2127937623393157e-68,1.5258028221238536e-72,2.1201648213348504e-72,1.483275600942136e-68,2.1201648213348504e-72
188,1.6784941596579254e-91,3.588090080836817e-91,1.4580926278833927e-112,1.2120758207494169e-98,7.128480930317214e-93,8.084855375035127e-110,1.7465890846868975e-103,5.883102722899133e-98,7.113851085860885e-107,8.79970542478591e-106,2.356329490951603e-100,2.4461754321235765e-106
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,1.5078893464851165e-225,2.237132629278982e-224,3.393771017088066e-292,4.536232957108065e-255,3.2963585766392034e-240,1.1874986922049598e-285,2.073449285299486e-270,9.003692762221886e-257,7.147431499715887e-278,1.1054180178155979e-272,2.4798246180339952e-259,9.717282770634359e-274
191,1.396431309364524e-32,2.9730010867987814e-32,1.2503069035285614e-40,5.081764301709965e-37,6.794692884657507e-35,4.629831106004365e-40,1.0164722179174906e-38,1.386408568487322e-36,1.8788345477455534e-39,5.0903125177643506e-39,9.271656376352638e-37,5.0903125177643506e-39
192,5.564541264481295e-20,9.62526568779231e-20,9.03204593568525e-21,1.0690468584254057e-19,1.601379724603775e-18,3.3439552067980046e-20,3.567669982858965e-20,6.420550913504604e-19,3.567669982858965e-20,1.7840093473078357e-20,4.281204020323371e-19,1.7840093473078357e-20
193,1.914539866989228e-176,1.0572123955639364e-175,1.2173727700031852e-220,2.6105889710435753e-197,1.381807147863828e-186,2.3179071704042838e-216,6.377791685740438e-205,1.0959543586739312e-194,2.362120588605814e-208,6.378235707950769e-206,9.708239075133566e-196,2.0189026996367025e-206
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,3.466004148042263e-70,4.799548436881021e-70,1.253031822677936e-84,3.197514330859321e-75,5.8615367330338664e-71,1.1810455790666125e-81,2.0575601804921332e-78,3.478582117695298e-74,4.511646427868732e-80,1.2149471008085019e-79,2.1243315090708944e-75,1.2149471008085019e-79
